"","G0","G1","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G2","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G3","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G4","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G5","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G7","G71","G72","G73","G74","G75","G76","G77","G78","G79","G8","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G9"
"PWY-7196",70.6560480665625,813.829572225297,1058.50685171813,751.006213797745,913.537237660148,413.803387783652,481.141983103383,116.859655415891,33.3907658227906,1098.25959168499,9.0359613395384,432.713861466985,1628.92406401869,2009.31430530396,2982.05346606567,2215.23555048819,2430.65115229502,881.009546836836,432.226779481807,873.644518349298,1000.95994606564,0,2085.01666678049,268.415781939556,216.200689518762,53355.4752829794,1044.56146043693,4535.48469571572,1032.31551369761,8133.73790384702,13350.8899340446,843.432347457186,380.474005030182,461.651873028534,403.49111839446,1732.07783092859,1467.19227863802,7098.14755195526,63188.22565138,15801.5722729334,9752.47759193446,4868.09648355383,6721.23950553522,1381.22654781521,11023.4587995475,2245.27208194669,4924.18963309855,133.424487967638,21559.8504774797,3494.06659016534,1200.55048286427,894.257039548214,12320.8648286422,241.273948058862,2064.76291378653,1115.18177873967,584.961594064574,942.170785310125,1270.65264588253,2138.15024542484,595.975867431213,1534.46306625392,332.504845448421,1760.72984818116,910.116543767727,1010.60968592333,2095.50289824473,22561.1589404245,16030.5698448291,11910.1752618126,3180.48161194668,61976.1101894636,15121.1770174673,54697.7406291594,108.368610713471,11129.0326629941,1666.55341683406,45544.3031820852,20385.4042237046,19576.5494676974,8384.96440082587,80428.2788378756,5494.37358042297,6330.88896662191,23104.7842238456,57670.4786060769,1920.27415682214,139.949354859874
"PWY-7197",238.254614244643,24120.5254212038,15351.8192707027,498.603062330943,3359.60103899582,359.21298289246,306.297283639462,157.095372709008,20.6947193872143,694.988359994442,5.61587614616818,482.645610368811,3540.49154678424,2685.34260249329,4799.15297486027,14489.7437572901,6844.20429517474,16981.4266903254,479.692370837282,780.221881212246,831.127732993051,33.7573612872718,2474.64173065494,167.175171446565,135.230672827101,55460.0418344193,7484.9567598033,6666.75126813467,1295.49998987511,13233.8941473307,9081.4305630245,2806.98995022947,429.38968521379,992.943684053903,250.847664558346,3322.42072248079,2453.5879256856,5074.66301533139,62212.9737847053,89594.5923452347,10562.2265021209,4464.1738132748,4321.07875702163,7395.72333044211,12084.6732517499,3552.31040953364,6117.92433529202,761.423598747654,21088.9797142588,3256.43714662312,1184.77592131207,3559.42602958017,14478.4108882885,230.954338729229,2819.82061484972,3254.55040423821,666.948477424661,1235.47374515458,3043.22193126827,4634.70203201683,642.97359156257,1769.27857723766,566.574097009565,2091.79931383849,1000.1591456066,956.254362866316,2885.68320836465,43582.648181694,20384.1086817809,88405.077311202,83401.7624852604,162463.917502142,171410.725472539,50769.8041966644,151.492205825731,30494.8932830879,8156.67010656649,123042.743584844,146700.4272252,22707.8247186059,10617.8989011937,74573.6535122194,9272.10280674878,4096.14114528387,15758.3923101328,53257.8261501649,2309.37044503824,86.9768264996634
"PWY-7198",0,0,7.83803534269199,0,0,55.7669781312325,0,3.78849368698873,0,0.00112944790941271,0,0.220835523631238,46.5844548041135,0.12478632742121,0.058066071622761,0.689530193313148,0,3.85016654092008,0,0.00306011555430039,0,0,20.411334169978,0,0,239.278621402781,0,18.9533379577785,0.276122106195163,49.9514752741945,91.9560400544202,0,0,0,0,0,18.6402342186802,0,0.0419501602475289,0,0.157802872939489,174.271889495536,0,8.64820233657485,0.258634667572657,0.281801345960025,8.24444613116504,0,1570.81375421578,258.378210731961,57.2200022361723,6.5844629968284,31.664648838324,0,0.190661288409128,0,0,0,0,64.2386058841687,0,0,0,0,0,0.0175192013793047,32.5250438210051,4.81533987887645,100.223455703253,0.781014064657472,0,167.347445481245,0.0350712300042576,0,0,1.26184921074107,0,32.3870219105232,0.686044506298369,0,13.8476471397333,1.17159212110986,0,0,0.782403037787034,0,0.477860808344082,1.83416223144706
"PWY-7199",30.2423708844432,298.352765347142,543.507052950212,3335.35234871693,373.667204386608,429.503080684966,5079.43430189744,74.3127349907705,8470.79715897136,15105.6341810031,681.300666307277,293.449587808132,743.621223819472,1104.51162826079,1479.77404379574,874.626601861532,878.099459476156,308.174420577035,362.314472521616,781.691203206415,1139.71405863019,0,1456.10287437884,13191.099375637,6253.19401017476,44390.1282103801,539.255581126992,3741.15298685173,957.139263701524,7311.53350334218,44406.7704496764,541.6978082109,362.998699531549,393.258524731373,28251.5009518063,1253.72732467428,970.079605530247,16084.9615953507,53512.076911979,11722.4099604487,7701.62670971541,4951.50988763616,53943.5125895563,1059.06732474663,7818.43003816916,1479.82060202404,4115.68579943337,65.0159849048513,13516.9262326315,2190.27729177976,1088.79174122393,856.763676783754,11296.0782907326,215.292404068367,1398.25513131482,511.202576646053,529.599319419184,750.143565413807,3038.20365469036,1198.60342257309,482.168419596948,1404.96270387951,303.400134731695,1280.7374909812,744.837009035214,900.076404256943,1289.53750845655,16791.0075050007,13971.7308388474,8664.1695881562,2078.20430800797,49222.2509666272,9708.99809982344,50087.4056422496,90.0658815470293,7363.54440884652,599.812852127052,31861.1868974922,16163.4137836617,14057.1386205523,6744.79002677037,72815.7709573205,3229.83750423943,43602.8078476332,75101.2640220308,53230.6950296931,1398.89207737954,10567.4510873549
"PWY-7200",58.3178296758807,645.458536249302,1151.32719234757,784.473895737678,766.576816547676,388.245409839165,512.934179539782,105.308390231479,36.1495382800936,1175.65992287749,9.76739336192646,381.665418886725,1368.02618821201,1689.22405735781,2444.88646216399,1796.46934227268,1719.86100973067,665.388966093049,413.478811190585,772.69352577918,933.703630855397,0,1889.05524782914,289.802112593109,232.876672991329,49691.5078445869,840.512901387039,4641.9265245974,1081.94004592657,9391.20660182906,13774.7493841949,850.913388489392,401.800351269262,576.253144703942,436.078880208629,1784.10781172118,1396.04744124228,7172.16880129784,58159.457994413,17037.4127445323,8953.45157743318,4591.35699645205,7133.53455737043,1717.33080366097,9417.18386897624,2162.62831598303,4924.4479747742,164.805121373452,16421.8518038692,2624.28784559775,1105.47119719272,1256.43255837202,12567.8276805526,222.783883284015,1888.90447303715,831.043614312548,577.127774483147,909.358582481892,3015.14504995563,1753.89123048573,542.610284299001,1554.35685515985,392.708757714426,1657.35123534375,846.60223852168,926.965494025409,1872.34801910081,24690.0675499144,16549.1346006008,13017.0561726941,3208.93042602841,67391.4097099893,15007.5983178096,50388.4839998408,120.69723801694,11260.2995050579,1253.63499446812,45692.1801006272,24061.0847144916,16959.3043480258,8247.84429154926,73710.78568204,4607.84760955395,6696.43119891106,23821.5138839525,53188.883030529,1775.26933269574,151.27636937967
"PWY-7208",309.097209940111,32153.2322449121,20387.7833425965,4526.59583577717,4503.4884094509,702.584930029991,7074.47853694873,202.806969413098,11305.6910898328,20278.462367034,909.852250753601,704.391106903746,4669.3411302154,3477.60387802065,6296.7331842081,19305.6170203877,8997.35103655451,22624.0625931865,622.582062158201,1128.62570142815,1664.96850680457,44.3033514730957,3192.91475061331,17601.5943556971,8352.32005510228,72556.2131069514,9689.70118702843,8315.82122813001,1696.50162533612,16692.0276023853,60597.6610833297,3696.5697861979,571.663049146863,1280.25354949002,37769.0513523028,4323.51293885508,3208.78587990153,23303.7448176711,75937.7639282958,113521.530680879,13123.9781963891,6911.37019910971,72125.1315990986,9605.37133292457,15749.8929584635,4511.02244779091,7877.1828442721,1031.75700798807,28009.0358572737,4437.13099222172,1541.5737602627,4816.09722310758,19528.775555274,267.234005952111,3772.14389620904,4240.76973191361,810.971379101919,1625.26623813543,3852.39662067797,5905.54554438158,806.793142326483,2255.48666078966,698.870563428788,2741.71978044337,1310.24458048708,1303.47933320384,3662.53487850493,58132.6669708444,25811.0633661462,112978.844110411,105978.43615549,205703.548018343,219419.294977416,59183.2128891451,186.49000769016,39414.3542635749,10903.9433280659,158935.795511888,186499.810376301,29478.1579120093,13472.4083323647,87894.2999567641,11889.1321856729,58954.0311167044,101030.118487601,61539.8661358736,2897.80710350925,14207.3998807958
"PWY-7209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1597888354764,0,0,0,0,0.0166244823318572,0,0,0,0,0,0.0664954265339593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.054396573654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246628241380223,0,0,0,0,0,0,159.829450192596,0,0,0,0,0,0,0,0,0
"PWY-7210",0,0,11.1947505371096,0,0,74.8821014176558,0,5.36553857539808,0,0.00161349554073579,0,0.315428596005501,66.185507395467,0.178262784367975,0.0829511124866068,0.985023081673788,0,5.49970448213785,0,0.00437158702892169,0,0,29.0767763678606,0,0,341.309045551627,0,27.0509076076814,0.394429716997679,71.2637290086819,130.667748189541,0,0,0,0,0,26.5626803503253,0,0.0599287865977568,0,0.225431569637601,245.783565236487,0,12.3495781731974,0.369475304005309,0.402561430854502,11.7722187399604,0,2280.51914455883,375.589307328509,80.834245187076,9.400742109754,45.2003721438752,0,0.272366826477156,0,0,0,0,91.3507723289832,0,0,0,0,0,0.0250272584550801,46.2728551907295,6.87878250475908,142.939312445346,1.11573059522461,0,238.978441449211,0.0501017530914996,0,0,1.80261092213689,0,46.2624379544085,0.980061836962889,0,19.7731818850121,1.67369447210462,0,0,1.11768942784802,0,0.682609319973678,2.58912826868045
"PWY-7211",291.957535224458,29904.117386796,18968.7771774616,622.260818509842,4139.06531693365,439.939440040704,371.276767791408,183.381430599182,20.1460096247721,976.591985459418,7.8705748913987,611.08139353687,4316.12079685412,3139.63467614201,5664.87797317868,17840.5865189511,8463.4988651407,21029.8329795102,516.146872250758,859.964621040138,706.961488092181,41.8170248825748,2765.8191838087,136.495806895471,112.046112962998,59019.5700189504,8841.48139192836,7635.01700802256,1437.35648327105,15059.5968521869,9275.80714770275,3306.73482509601,529.795094192182,1174.6311370004,371.530014932019,3789.57901953218,2779.67533013755,6600.94473272228,71244.4937750626,100848.590476009,12506.2142043114,5116.34145316035,1886.98063590193,8599.2538474043,12762.0192419289,4241.56139053012,6635.35399875382,890.993830856656,16354.786777451,2529.87963540855,1196.38857101666,4323.88216777087,16240.4956148088,266.46466567097,3253.05191088923,3816.74471516919,741.053411186103,1478.12516594594,3647.71959635756,5431.8574594495,701.832641969775,1967.60534177829,618.634945674196,2253.4656512151,1135.81694574865,1152.65601317386,3003.10485043319,51006.3618073629,22721.0144333232,98391.6606565681,92405.9599262006,182747.825597885,190102.689443986,59170.0240639977,177.668418027729,33453.0203833878,10056.0867450818,136938.238782506,164255.179931181,25676.0690426581,11988.7430696819,85962.8357373035,10802.2880184009,3899.43116211931,11899.3509781684,61591.6008897029,2697.73314207971,129.411069137671
"PWY-7219",316.763606179054,29782.5648313017,18913.4026060783,3936.83395790223,4166.92058317113,702.583402223664,6033.40356699769,210.731866705368,9689.60791806081,17439.3469194692,780.781835913506,739.281297985867,4472.48078186903,3338.72092681656,5911.57263182744,17943.174249281,8709.55627667333,20997.8633613871,587.623757576155,1303.62657856176,1421.81636314973,41.7067159090909,3210.23366623682,15090.1307340307,7161.25874459188,72172.585991621,9394.34902133481,8372.09206431781,1614.37447992573,16450.0883970753,52203.4263606289,3533.01925122551,555.962660149248,1267.57569812961,32402.5999670974,4069.56047245072,3124.5111688991,20412.8675808255,76211.999313128,111605.099339893,13365.3234211398,6516.82515900896,61741.0823618196,9174.56152588345,14812.9529040845,4422.82948276823,7596.41342584992,982.494403561013,24519.5643792774,3823.5568221703,1385.36586840654,4612.49720065798,19076.588261728,287.428381311083,3518.61515586968,4043.90374264793,812.709035002678,1615.20601502524,4431.38331717786,5857.2140574894,812.044815593971,2203.31575250123,632.309068981266,2499.23269207745,1306.4449423281,1328.66635384164,3599.54966721884,58915.5242482232,26087.7543561709,108060.479551214,100009.481276287,202635.226249403,205411.837573538,63080.2000139777,201.238459025816,37284.6444124236,10147.3023140077,152159.181584272,178645.353548794,27883.2639245196,13358.1147434958,92691.4518997605,11530.8900298837,50642.5428551099,87145.4041645929,66135.7480305526,2917.87197860274,12167.8302339079
"PWY-722",41.4442877034932,30.6318059906733,0,0.772990321140746,0,4.76340930635675,0,31.9380337352156,0,3.90807169046216,0,79.9370939983837,32.6045815668943,10.222557468707,7.45352448781579,0.00735784827482879,139.178571326148,4.56638800780677,42.0911741708705,8.50915491788296e-07,124.117572843209,0,122.364615225991,0,0,5944.74620734881,250.346724912024,218.206975901489,170.710719747329,4342.16603085412,125.58041967114,240.835701394974,9.10074077618848,199.659789811577,27.3002464368119,236.057723091085,17.0047824386492,134.712614585374,8441.48431895497,143.212417356936,455.874950577665,238.305570152327,0,28.2414236709847,574.786923287566,400.386802812197,1129.54363057247,315.763636363636,127.424984904134,152.880653596368,38.7698235624904,288.55132632793,3004.85975145062,3.27646825478925,383.431678541485,201.909313718045,0,27.9772230327337,213.137247897998,432.833065264732,46.6139117668979,176.642977173705,237.812206466007,198.75169521531,237.179860248836,1.72534543488408,5.30233377942839,19123.4563145853,3548.76753485518,24819.2456451162,26921.638426354,29027.2400393947,78129.3951911858,434.605148115012,8.47276003165129,15978.2386468116,9.52046187361435,41055.7309104554,34358.7774458506,5231.24217889065,2439.19593256261,1475.88723999812,1427.56699930482,694.570348842289,297.613840300895,0,397.148318614279,0
"PWY-7220",304.809686330038,30954.049071697,19583.8739812669,3940.19919974271,4287.58269897818,373.870545305107,6319.88052478737,197.137818471781,10205.3047859752,18252.00476983,818.791696997329,676.584284269817,4497.49718111928,3289.72810972589,5919.29881717279,18551.5078491973,8800.81052281062,21800.824605137,600.63485680273,985.483313833515,1269.09897342464,43.0333366209857,3078.83003776797,15952.3566142363,7604.13085413319,66425.2608652755,9334.67367770712,8309.1911560087,1600.59110672858,15103.8152442075,56045.9159764729,3445.05459940308,577.670722699733,1237.81698286643,33989.0508582389,4085.79194871461,2982.70575055193,19451.7876830846,78571.5348909041,101130.778002216,13607.0700619555,5029.47785046478,67606.3416416531,8844.89670599582,14675.1017048095,4432.63670183545,7145.20837486194,934.071682477312,26583.7102762579,4138.83907645252,1473.44217508263,4632.79679730643,16981.9354336663,305.511710092984,3506.57385109259,4000.87633031199,841.463537489611,1657.65510222904,3736.3747922099,5764.9384061059,800.240732328467,2121.34711464304,704.248347097084,2518.276190873,1222.15597747746,1106.76349468989,3344.34849059551,53121.5884522765,24614.146920859,94935.6672408188,89673.5771724642,181328.669756322,182759.296602248,67756.3126892216,186.252337186134,31277.7444393367,10411.5456614717,131986.01391102,160103.910212459,26833.6305602726,12291.8809801628,98655.9955365654,11252.8776628729,52721.8255867841,89821.7967558808,71010.6451512859,2841.66542668301,12749.2202707655
"PWY-7221",250.466077917419,24181.5965922793,15565.7597736337,3424.99888353192,3498.58630394751,594.076621869493,5256.68191676807,190.577703607839,8483.42154527916,15319.9866509921,682.806637478633,612.128984275509,3821.8673892482,3112.5234012779,5293.86797820079,14577.8629285833,7235.10644639972,17049.4407077816,564.214630849772,1189.70653626621,1300.23882619469,34.02,3032.00619927704,13218.8260065497,6281.97781963455,67603.8808395384,8368.19363514792,7989.68948755013,1500.93021571027,16164.8181142308,46786.6019746396,3133.22646484372,529.499518090418,1132.21324284017,28365.2821375963,3796.94709425168,2801.74076192273,18107.4803378077,62640.6553939858,85741.2924302159,11555.4264599531,6413.90069442506,54698.7221448724,8391.98242269387,13282.4499132332,4306.5318258198,7113.77337771616,888.2095299572,25494.9362681274,4059.01993116248,1411.49420359379,4078.79761513522,17938.0012737928,231.218493161049,3220.64463432233,3623.27127614338,750.728754184794,1338.06945301058,3337.86760947432,5196.27318057055,693.428397994776,2017.42313170036,638.56411897022,2783.48774742956,1192.60270472286,1512.05768363055,4313.99078941665,48853.783710709,24090.9279543763,88132.4521503912,81402.2697724887,174767.686858586,171677.867443148,51635.1449170932,166.674133262188,32279.3366872153,8308.63202534418,128128.445752231,145889.159701302,24162.8726331581,12933.0859621515,75741.9995674315,10613.1325711269,44521.2645347724,77185.6302896457,53512.0609200128,2883.24396311976,10629.1899061559
"PWY-7222",304.809686330038,30954.049071697,19583.8739812669,3940.19919974271,4287.58269897818,373.870545305107,6319.88052478737,197.137818471781,10205.3047859752,18252.00476983,818.791696997329,676.584284269817,4497.49718111928,3289.72810972589,5919.29881717279,18551.5078491973,8800.81052281062,21800.824605137,600.63485680273,985.483313833515,1269.09897342464,43.0333366209857,3078.83003776797,15952.3566142363,7604.13085413319,66425.2608652755,9334.67367770712,8309.1911560087,1600.59110672858,15103.8152442075,56045.9159764729,3445.05459940308,577.670722699733,1237.81698286643,33989.0508582389,4085.79194871461,2982.70575055193,19451.7876830846,78571.5348909041,101130.778002216,13607.0700619555,5029.47785046478,67606.3416416531,8844.89670599582,14675.1017048095,4432.63670183545,7145.20837486194,934.071682477312,26583.7102762579,4138.83907645252,1473.44217508263,4632.79679730643,16981.9354336663,305.511710092984,3506.57385109259,4000.87633031199,841.463537489611,1657.65510222904,3736.3747922099,5764.9384061059,800.240732328467,2121.34711464304,704.248347097084,2518.276190873,1222.15597747746,1106.76349468989,3344.34849059551,53121.5884522765,24614.146920859,94935.6672408188,89673.5771724642,181328.669756322,182759.296602248,67756.3126892216,186.252337186134,31277.7444393367,10411.5456614717,131986.01391102,160103.910212459,26833.6305602726,12291.8809801628,98655.9955365654,11252.8776628729,52721.8255867841,89821.7967558808,71010.6451512859,2841.66542668301,12749.2202707655
"PWY-7228",276.604878163861,27162.1837743205,17386.7778374724,709.947309704019,3858.92143636391,462.873518260839,449.966744289085,197.789692207079,31.0138309991188,1025.26069528612,8.39803108617489,651.898724621387,4159.63287869704,3229.94756306503,5621.0267946918,16342.2010173647,8010.23976232086,19143.6728764301,591.124374839748,999.177794785732,1037.4685236516,37.9994994648216,3118.15846999461,249.586602074604,201.235767258845,69316.8347028621,8999.39777087863,8465.83104208981,1599.26892447752,15907.5949807427,12750.1238056566,3353.95108887063,577.088183626353,1210.25722122905,375.034551659166,4014.53763853381,2945.68910428993,6933.56501033719,70380.1478066189,92912.2621403556,12659.8505415099,5829.42888209542,6300.82771380888,8816.2489381514,14174.7695150125,4438.00704156655,7287.22747497939,934.136101101538,27033.0295037931,4271.61012383812,1492.96894321692,4412.65380340821,17778.7713744672,263.250898982362,3438.0360177745,3879.87700387157,810.218409943849,1493.39421978043,3533.43396645611,5562.21344894623,752.134512423506,2140.77246132888,686.741152047119,2711.86053648603,1230.37250537598,1287.36908430958,3887.91586194227,51708.1009752678,24963.7873269664,92942.4393089541,87086.8001654922,178847.134316354,181117.866710117,58782.5451878247,178.93400663981,32629.6896812276,9256.07590515434,132292.96314725,154699.039556817,25648.7868409563,12770.2288117899,85785.4652668132,11120.7476390718,5943.862385816,22013.2998253124,61062.6744144952,2914.44712203783,130.069979815319
"PWY-7229",326.744602624202,31620.1478072929,20057.7401324624,4067.34517608581,4406.49448106271,582.971571150089,6317.52830491952,212.965996907954,10143.4806293543,18225.4101838332,816.061101425096,739.541850805854,4684.27107968614,3484.80917899008,6189.78549176455,19010.4268485616,9153.20707867558,22287.8733413749,619.642287640097,1232.19963209674,1426.86014642735,44.1430259564309,3264.91536046666,15801.1291251001,7507.86280079794,72926.595197815,9749.63871807897,8721.54308041989,1681.15207028477,16738.5323063423,55184.0357647986,3634.38503044062,596.810260937311,1316.55407977105,33848.1879739298,4211.48698601207,3197.17251767398,20881.858793146,81287.0145705487,111924.135054028,14138.6753890204,6311.34221546694,65451.598858776,9391.18921362418,15296.3063208216,4636.35852427934,7737.17185159529,999.078161421896,26342.8914254036,4110.70317565731,1470.70744720121,4817.32946387241,19165.1371608875,309.206345119856,3609.9683224981,4189.95576449092,858.901382822547,1702.40790686823,4424.85312844118,6061.28475555972,837.720949399289,2270.67745234333,654.707286680893,2566.17524799547,1310.2858846369,1312.97355543374,3683.34951477791,59063.9486438757,26292.0867469453,107226.633837798,100457.746552282,202577.326176645,205650.008348232,68197.8594349588,204.10513100472,36408.2598985237,10726.3382058839,150533.976972412,178962.318692802,28760.6459496176,13637.2736093907,99787.8959453015,11930.0489143841,52944.2071810736,90932.6489280952,71475.662188687,3030.69561479992,12719.6758488572
"PWY-7234",239.00748087533,24196.7794050669,15399.8416479419,3409.11441650082,3363.38478032978,505.369032264419,5261.31676337975,160.358043830714,8471.05708575406,15245.8851089988,680.921606674795,551.961360592959,3660.47762266663,2707.11214566926,4858.30892329937,14649.6348319396,6959.0323253523,17042.3908967637,498.840890912338,953.291600557687,1068.61048162084,34.02,2523.93192676178,13211.5797399192,6273.68159470866,60400.9330575701,8340.96094525579,7177.0682572966,1338.25442970782,13841.7911606143,45968.7663836792,3113.09361885956,441.075624130764,997.778181075246,28347.3941262228,3622.96207323187,2704.62825006993,17986.5151889752,62405.3377836792,84851.263759785,11263.3721427584,5426.37675088058,54388.2103568734,8136.30040539572,12758.4045464853,3674.45465280688,6449.79156873494,775.376284393785,21261.1588044408,3251.19927510238,1176.17648089695,4093.38776271562,16074.5620315251,230.123577338289,2753.99185573383,3555.36469907259,672.061620804444,1349.27710129651,3227.82437259393,5060.95993663611,642.413374886285,1879.30752359635,525.171134460892,2127.72720399101,1030.44440313456,1127.47254258583,2925.83346269234,44956.8793043728,20823.8776915844,87004.465760245,81195.3223320076,161606.004889969,169507.512883228,50873.6208123988,136.407727656361,30835.7024883748,8272.5339579233,123477.409987492,143160.434950536,22941.7436421367,11414.0648781644,75001.6474226479,10106.0977593226,43942.5400902598,74734.1340082976,53454.340964064,2402.65093709503,10635.3792876595
"PWY-7237",207.625571694193,23962.5233177098,14755.273039088,247.916919690528,2986.33344792071,59.6931268079916,164.875975774092,98.1252053220229,0,122.338088081814,3.38646782643058,176.288271753172,3003.14537609093,1480.61617425594,2977.60603748681,14347.5178282656,6210.50361119704,16812.4735180376,242.821979872783,319.713638692056,813.814315250769,28.91,856.006208317984,121.92,93.64,30384.5290067257,7802.04637141898,5807.69502101733,1202.55236958546,10243.2417679101,5295.38710171359,2800.90944131665,484.245088988626,521.416396526592,71.6609840571808,3450.83205016062,2085.15394707381,2927.46296061958,4732.02787178042,1066.44893901366,4321.89377556021,11211.1096561546,3010.03342383535,9506.27759748024,7214.50214454255,1727.18756445165,4692.77813898801,351,106004.051084947,17006.2329930941,3787.47428974178,3886.64846782763,12800.5924757763,31.5228943203302,1265.94548004515,3563.16022644641,228.078027537624,334.562750322848,3047.70728116811,3627.54502164703,235.524190638956,1048.91673942849,453.328320132743,669.978044448466,1059.59310288305,651.475256235175,534.45119721461,27215.0521211722,10862.4248788045,25627.8215917277,22494.2852119466,44415.0688273254,94589.9789489362,1598.68116363363,193.076921054682,13385.2884108731,7914.07437033592,40895.1828831121,48124.6220954294,14099.7923655876,6012.93762408081,4513.68795136286,6681.05211836935,301.229337728073,1370.98374012699,577.925797164295,760.97638653805,51.6709726348151
"PWY-7242",109.428021934194,62.859007630958,334.495006907638,3464.84581663406,200.518431904758,576.365683919792,5212.30718228345,96.5641245014066,8789.58953835446,15638.9348783563,701.09462448543,481.375887808739,372.403868619844,582.349072980346,461.246788978378,28.227821327899,1595.76946770928,39.326953873889,246.623858861461,869.440281715038,805.078301316115,5.31378937692287,927.923616460081,13632.4004351235,6459.86774969562,35870.0321355125,7711.14141138062,6417.60022276659,936.873586974159,10028.8002676311,48431.6573709778,2791.13507841579,563.308631828538,578.171320314831,29236.206695278,3579.89702842647,2325.36134127966,18755.7389666142,73553.4377668482,2349.50300734197,12421.6219227807,4472.79866293669,57915.2781449732,7656.67661436242,9649.10127265453,1244.09197809857,5749.04530409059,81.1849863844834,9192.34407020143,1046.25114081384,428.212715633175,3747.49079150569,12856.5812932021,293.897169994872,1779.44825467205,3278.13482712036,722.280967214437,1281.04906711371,2731.56968877186,4639.33373980486,559.011024086413,1310.8441713123,509.160816514265,867.755746444083,830.595823805216,602.781171555737,625.891655710124,10296.3505348857,11898.6703303637,16095.8743483838,17373.4897138742,37669.7928389543,46520.1994703464,66740.9358700053,193.893064421369,11709.2747548029,252.809769508349,36380.3401835629,32534.442545477,18209.9034887615,7575.52727160065,97803.3252986437,8404.1239511039,45902.7742160883,74664.7165744556,70726.671379692,1761.55803928485,10950.422952887
"PWY-7254",406.33964227212,37711.5009546997,23912.0513806042,622.616036666475,5202.36612188558,373.417860607876,282.789758591275,190.004090767419,10.9285392880683,516.743074444858,0,749.13601161873,5258.91626726871,3251.29311361282,6981.2731774539,22445.8935084663,10540.0623980111,26465.9094309998,676.292328491764,821.201446900868,199.252218167404,51.096655139778,2933.64235658268,84.6085460864727,56.9887489029871,84538.69157614,4649.55114202354,5802.95475139001,1865.98403064433,20505.5583333378,2678.87845431334,2083.66630735189,374.336283140676,1488.70840479003,161.627961502142,2502.6066131256,2529.730728642,1659.86400071823,84939.2685588144,116765.0641544,11356.19992386,3746.74549945255,670.899119789092,3437.53788552413,16520.3101422028,4296.65979262772,8239.51442057842,1202.5705552609,3155.23092706353,1798.72401739885,1781.26439834313,2854.56440727807,17077.0597120986,298.266952282024,3862.59664057924,1523.4494453723,657.769390637193,1232.55358750451,3274.54811353363,3532.78909963998,827.650856557427,2573.32284390148,725.532628791043,2757.86407891885,1510.23533738269,782.069628293794,3242.92524787618,60806.6787966056,27946.336986313,136327.873896474,137433.449845352,231031.549319271,289704.397732617,65694.9008716971,197.25742090587,50498.9909857365,12614.7053338533,184375.617901449,220700.737157849,32306.7014846747,16564.5917450179,97280.3452681485,10355.5698033037,2459.85646094882,4536.20753135689,68099.606089786,3072.09022349146,135.447471956037
"PWY-7255",0.0131110127433299,0,34.4661725760822,37.8256660214969,39.7584773750735,29.0064188215423,0,0,0,0,0,9.23933937215481,15.9604847371137,28.6736673784175,22.1952172752969,0,0,3.5166713859891,4.58422165551954,26.3173705543251,23.1452958547935,0,242.283395015773,0,0,3486.99560452695,0,337.818347638817,134.805262863291,1169.06330998628,146.021413153035,0,0,0,0,126.740069358804,1.91123583615177,0.0787445000484646,3.09596614762629,0,83.8407945246491,2177.72597581992,0,188.650909896133,146.802916642228,308.80973800054,0,0,20157.2310471267,3270.62409400107,728.278944050371,117.920217074208,259.905543892419,0,170.492446082896,0,0,0,90.3834695547874,0.0374892374061836,0,48.8307518793361,122.465152451074,291.330486176437,46.312298105581,171.488097997196,114.623203773771,874.108302331141,2173.33872101661,600.375551664135,19.9576284754311,4784.58226832297,1137.94208910826,59.8650440011158,0,706.170077895947,0,1749.69946451833,1662.89023323657,731.415846542033,1683.98843997482,422.547031771154,139.791026007787,0,614.487298101092,0,10.322951768153,7.06539687566531
"PWY-7274",0.00170803483247429,0,0,0,0.00146776142681616,0,0,0,0,0,0,0.000282227658639771,0,0.00412445422710541,0.029131110818141,0,0,0.000106096693131018,0,0,0,0,0,0,0,11.8428008108805,0,0.23267666609672,0.00444874314641601,0,0.0165124365214443,0,0,0,0,0.00854953914486667,0,0.0102586595494045,0,0,0.00682559103129718,0.016810845866581,0,0.00109441612541655,0.0835502722915921,0.114428154861976,0,0,0.013249991735411,0,0,0,6.9251175097448,0,0.00307157742248638,0,0,0,0,0.00488383229004322,0,0,0,14.0282954403926,0,8.50891781116868,0.00342164777610813,0.0434843902750894,54.633166854682,4.09250722016164,0,142.311977587495,3.00905169967275,0,0,0.0382124503599273,0.00203847215681678,0.451670121399548,6.62738468438209,8.31324791903789,7.15314925372915,0.284237346746548,18.7595057853125,0,5.80043578965215,0,11.3733506081842,0
