"","rab.all","rab.win.Fall","rab.win.Spring","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"PWY-6396",2.76127927097793,2.98764207064437,2.61124325111092,-1.12807767664326,3.39916663826342,-0.297242858148658,0.345982145683262,0.00254770574544045,0.00907343107147779,0.0141975559002257,0.0423434262817053
"PWY-6397",-2.65103168830394,-2.30589444731602,-3.52395890962079,-1.05324730878272,5.19441450618325,-0.193086256332847,0.403391344815612,0.132684223131534,0.216531974185308,0.167239739884475,0.281845954664828
"PWY-6404",-7.27328190028729,-7.2939933055619,-7.23680647164306,0.0596120272880167,6.11942990074818,0.00830197665124944,0.495314591777888,0.639653228677635,0.734284600347115,0.688562593159095,0.793564483407011
"PWY-6467",3.30591848657198,3.47561222071486,3.24830344735,-0.195631258234967,2.16653677098491,-0.0806347959890406,0.465417225029973,0.387280626683449,0.53728621584733,0.626144480970882,0.763286954097968
"PWY-6470",0.629541755304428,0.992346494103434,0.253858340745367,-1.78808269942998,5.9074931452477,-0.301124977889308,0.32931727228208,0.0034812284988661,0.0120395278926207,0.00631049384027908,0.0238200420302065
"PWY-6471",2.76124064407056,2.86498301243551,2.69387351228191,-0.774154467871908,4.29847663806702,-0.173166452472609,0.381972335853612,0.0207135440659957,0.0508061703540165,0.0835040993524729,0.164438787220171
"PWY-6478",0.145033876364471,-0.488220645290318,1.0708174267128,0.642811856351636,4.93614365366661,0.106345247107571,0.457142857859905,0.574213026906745,0.698269118879246,0.420661319204142,0.582517216367185
"PWY-6486",-9.33969976061606,-9.49073475629034,-9.17132162721564,0.12060484042919,5.58693171316169,0.0173011807341674,0.491298527587537,0.570918907756304,0.670148990299757,0.58324862298494,0.696280927791741
"PWY-6505",-1.719474781024,-2.69008402358655,-0.858707859263156,1.61660471139534,4.07804855713726,0.341017914150321,0.293303575569001,0.0649871970515432,0.118761269931725,0.00121748168529427,0.00710653332786053
"PWY-6507",1.96080532628368,1.02619341506295,2.78784722196657,1.71818691025664,2.31341219743064,0.624954190159972,0.22891566902152,3.78392460587124e-05,0.000436296242803052,8.08333752234003e-06,0.000158693863392177
"PWY-6519",3.6595698070211,4.15661835133978,3.34735306272971,-0.85476577905191,1.89567549643418,-0.404615893892478,0.312500003623608,0.00064890817262968,0.00333951561642189,0.00277778450679721,0.0138433854347427
"PWY-6545",1.49177504162885,0.840911264548022,1.88323114364217,0.789372151778496,2.83036742421601,0.18931180963613,0.372767859402255,0.401827379623301,0.529849093744509,0.0611781698096674,0.127559296735405
"PWY-6562",-0.66559931024597,-0.473913782912692,-1.04077803832021,-0.253424372946111,4.11423426083704,-0.0524734841454954,0.468987059865102,0.477352963418834,0.598993418423554,0.642414006654321,0.773427404270036
"PWY-6565",-9.12505649725918,-8.94392926131115,-9.30325449386941,-0.523203341927372,5.34730518049836,-0.0817269366984905,0.45982142924306,0.460833890264829,0.558957989504255,0.461376815486315,0.578166414139936
"PWY-6572",-7.64497511177965,-6.97429871876299,-8.49023523781323,-1.41746357282376,5.53451872361586,-0.240503961285822,0.387327088091912,0.176912563307973,0.263038307638327,0.124360678243789,0.205038404491148
"PWY-6581",-9.27124964264724,-9.53355725996959,-8.98258977384559,0.126624591795563,5.78205851267425,0.0196495212250319,0.490852298233056,0.591366671387015,0.693065704604094,0.597990065534025,0.71604168375649
"PWY-6588",1.58052606546989,0.455895652519797,2.71891178931164,2.28860117207956,2.76028083446174,0.737012109503413,0.192410722504621,5.14445268861602e-06,0.000144311021943076,1.29982204996523e-06,3.91068856411595e-05
"PWY-6590",-0.214959813858823,-0.0799963933681811,-1.11091150213476,-0.668797358856593,5.20623678244387,-0.114569307713283,0.435073628940538,0.0569730093722445,0.112698751330918,0.334094905636682,0.489599592601979
"PWY-6608",4.01285653321259,4.23630259802257,3.93212708372656,-0.268208776627593,1.73001464011814,-0.135675334486827,0.429272647337685,0.11729144620147,0.205259210448158,0.242584531369064,0.383235582893741
"PWY-6609",3.47353747317507,3.76731042261817,3.22971690092235,-0.743557034279057,2.42278527905332,-0.262478132833826,0.310129410196426,0.0032775737393155,0.0109986781337808,0.00310690409389968,0.0148460243859235
"PWY-6612",4.43775979361354,4.88853128942146,3.91512698305246,-0.882548790644199,1.3414885951289,-0.563827493169394,0.255803576754653,4.34226546402813e-06,0.000142739457420666,6.61387931348792e-05,0.000853166628740354
"PWY-6628",4.08928002903168,4.58489816053541,3.81818564006498,-0.598452435277782,1.17550022432985,-0.433764018295873,0.30982143226419,0.000206184359155377,0.00140885957636586,0.00385781082267928,0.016812682525506
"PWY-6629",-0.976368889560959,-4.91194177613729,1.1030657227741,4.86460966212841,7.100410132111,0.600696450842934,0.265060245966909,0.000355581452622158,0.00190905258240335,0.000295644495170054,0.00249820621421731
"PWY-6630",3.77539423207467,3.82205757306325,3.73816813754578,-0.0838496565178786,0.95121013381717,-0.0778477530160648,0.448906738920121,0.0897738121149719,0.165143423212457,0.431925350578561,0.584016551386269
"PWY-6641",-4.83942800949854,-4.34553519326135,-5.45706132004124,-1.00062221319928,5.15900862645856,-0.179264699780607,0.424810353797714,0.304587527269146,0.420653330460791,0.283023756097913,0.418373424823503
"PWY-6654",-8.94883144159152,-9.20861296015726,-8.61842398015395,0.390688576983203,5.28660878929431,0.0700021658495833,0.46987951857391,0.535407343083025,0.639572086664558,0.517024373284358,0.63961456287414
"PWY-6660",-9.80378203163556,-9.86501378746695,-9.72804981002759,-0.124122507969974,5.73390279157925,-0.0203443902077083,0.491744756942018,0.513035561993031,0.618684649418065,0.540260472276617,0.659222018464759
"PWY-6690",-0.401170702321935,-1.12294689579833,0.348456948236126,1.47313572630702,3.54136155632251,0.356227475782222,0.315930391752722,0.00796497243178093,0.0237302679382465,0.00445741918146134,0.0187539244862368
"PWY-6700",3.86145772544415,3.97210558943304,3.71762115973842,-0.304973403264786,1.44752630796012,-0.176538615685511,0.407407408998393,0.0287898962091991,0.0669830611615387,0.166725365718689,0.285576849452776
"PWY-6703",3.98784839600396,4.04926192086751,3.94637747793171,-0.0581681013913586,1.82172297906699,-0.0326649604333093,0.487946428771733,0.490629603010496,0.634092245321722,0.917096209483797,0.961162927117715
"PWY-6708",3.6651519760828,3.67441647758406,3.65622912788368,-0.0725139623436903,1.96597488493347,-0.03320683347294,0.486607143079734,0.549402046695137,0.682275506724948,0.933195331160158,0.968244740498894
"PWY-6713",-4.6946897411735,-5.8166619831189,-3.37664191996633,2.0918886126231,5.21036969274883,0.367955271958659,0.332589288845729,0.0400225943642589,0.0756739235894518,0.0178788963700483,0.0466585358147321
"PWY-6728",-0.683364832786437,-0.93837985418783,0.592205510331673,1.51587211666072,5.78065790654529,0.234847763173936,0.337053574456392,0.300282444896828,0.418267366897697,0.0125564212012956,0.0385097750074665
"PWY-6731",-3.97120684451673,-4.17984281122329,-3.76715924507288,0.687907870724366,5.88896912662981,0.102723526522124,0.440625001000217,0.559142662855657,0.670036669329475,0.497530767914879,0.639754431793421
"PWY-6737",4.26757384431701,4.87563490218862,3.74043944893483,-1.24465105491399,2.3715359984478,-0.490264259477134,0.278125004588482,2.69456155019736e-05,0.00043562348417698,0.000530097766466217,0.00388520759953367
"PWY-6749",-2.5731576410185,-3.31339489117327,-0.835671315844473,2.97660762304518,5.90970468799248,0.438276784875994,0.304774657994386,0.0203923157701388,0.0464671258063003,0.00283273618554693,0.0133185694303975
"PWY-6876",-0.476260285732845,-1.07298667627654,0.775397044795159,1.87405142720507,3.15215056999372,0.449757333014323,0.245089291434744,0.0794523971644447,0.143338902852885,4.46524399588576e-05,0.000626654659681908
"PWY-6891",0.433982997846008,0.0341698795771741,1.6593897550473,1.02370670473745,3.22663850202219,0.271258914994421,0.343750002875879,0.117073741036465,0.199532376834327,0.013579159520041,0.0409131764392008
"PWY-6892",0.610813372863901,0.531752346282024,0.700674148648122,0.47896121911236,3.25788689880377,0.125022539099015,0.435267858236269,0.580538141167521,0.702413743231001,0.312843435626808,0.46714080412429
"PWY-6895",2.28672985450563,1.99402410493134,2.96352340689317,0.757880285866177,2.56580279493288,0.222334953612015,0.351785716984423,0.17392856375284,0.277123076114251,0.0214337466607742,0.0572275594962152
"PWY-6897",4.20054298956768,4.63996625381937,4.03037314854835,-0.76350604489034,1.96854514429349,-0.356367212216292,0.32173137331301,0.000111109308961044,0.000891757729311307,0.00496857830979118,0.0203411672670097
"PWY-6901",3.75529169191152,3.68708736745738,3.8432239110224,0.148816122628019,1.0511615516771,0.117281134811054,0.440428381190145,0.373466289412151,0.520875199829923,0.373511320837942,0.532627824685247
"PWY-6906",-7.56214285312152,-6.88598483727623,-8.32767508085916,-1.31162621803207,6.07726766175701,-0.188590583416528,0.420348060258386,0.288944900867426,0.397917686640168,0.24575996405205,0.357012563663712
"PWY-6915",-8.73171508227323,-8.69316432498589,-8.75457558644349,-0.252578381293736,4.85228291977484,-0.04318139811769,0.476572958890259,0.545366075822106,0.648985271851045,0.585473380940706,0.69807978872369
"PWY-6919",-7.35977914535122,-7.31629005411585,-7.43258674841845,-0.320082633972932,5.17168131098633,-0.0537969109385353,0.471875000468588,0.57979118968801,0.683015565860145,0.585536830503578,0.703030999560358
"PWY-6942",-7.56655798661641,-7.41983266532878,-7.82739154387467,-0.250328946316044,4.92604960099635,-0.0433339368355142,0.47633928610813,0.600207818276595,0.701092911524921,0.632570462473884,0.740663831366139
"PWY-6944",-0.172382810959734,1.29239501386823,-0.863673196110644,-2.69990579165325,4.88150066135874,-0.496021239498614,0.275446433243129,0.00293573224802089,0.00967434622894982,0.00044940784624918,0.00340770837697459
"PWY-6946",-9.57238358155946,-9.5261521157451,-9.62774759509012,-0.349006494567266,5.66590849967628,-0.0594028332196827,0.472556894700391,0.533343458884701,0.63692701684432,0.536752644149881,0.658958324867351
"PWY-6948",-8.68137763799142,-8.22717258343584,-9.19874166202641,-0.84169489294098,5.40250505466351,-0.13712501609831,0.433482143981789,0.377165706820194,0.480589160788734,0.348185395704614,0.464259705744481
"PWY-6956",-9.62845945175788,-9.48301420497392,-9.76912105913178,-0.436681080068841,5.72861634294726,-0.0712509690260699,0.465625000573618,0.524812545849866,0.622988643369549,0.548112113324538,0.654248322396223
"PWY-6957",-3.61006148810829,-3.84877376280409,-2.47836444780103,1.01449675064666,5.62976007471546,0.163766147669883,0.418750001386016,0.481426709849449,0.595573099256137,0.263153804542295,0.402380457772866
"PWY-6969",3.95749590786367,3.69950234303458,4.37684895594775,0.716718299349881,1.4885364332585,0.426517727053529,0.253458282959777,0.00239061967160568,0.00881462803959663,8.72883767901408e-05,0.00103996947372444
"PWY-6975",-8.78745142143629,-8.49075960968879,-9.19852696463893,-0.785889480676119,5.11137332194404,-0.13623831568065,0.429464286909544,0.373036607399141,0.471605961504422,0.347141242975642,0.459188584634548
"PWY-6977",-8.54881142144939,-8.15670506000965,-9.18463036859905,-0.957210475982681,5.14938950660629,-0.162812381012163,0.415625001442392,0.337000086320649,0.433935517070621,0.296376273019313,0.402137425481964
"PWY-6992",-2.24976618884885,-3.25603468388132,-0.636617439788701,2.27908757666295,5.31530901914834,0.405294531828308,0.282016961181645,0.0401981204159929,0.0792169889766325,0.000494842974743089,0.00361760106623526
"PWY-7002",-7.63864593227192,-7.75820518676552,-7.49716823118481,0.512561711522074,5.81930704811427,0.0812006906228747,0.459616243423276,0.540624658489161,0.638767394558987,0.558116337245474,0.671809063501697
"PWY-7003",0.925686404769957,0.542050592942753,1.42775704771088,0.90844111563982,2.31391863681308,0.244775999170033,0.325301208121218,0.0180600541908347,0.0432517989401805,0.00538264665504748,0.0214187645424042
"PWY-7007",-1.09871246893698,-0.575768772962805,-2.25534819468758,-1.42568825860315,5.21237632824913,-0.260270048922126,0.354910716916946,0.0269908129048436,0.0612760483503464,0.0216281672280301,0.0569634443719856
"PWY-7013",-0.42413827660908,-0.762148121252733,-0.00176642268659677,1.21481765319265,4.53989085043575,0.206071356352991,0.367857145216599,0.171018876883177,0.266969381053665,0.0317664383802358,0.0764132535355364
"PWY-7014",-7.27943868661891,-7.3215933650019,-7.22498464980639,0.219370203236783,5.19760842281635,0.0418208348866487,0.479910714619901,0.604817745067413,0.706140449873303,0.630175276186245,0.743351194427082
"PWY-7022",-8.51452653110375,-8.64133762598876,-8.27050409292361,0.220249922276418,4.8518821042947,0.0401323732642172,0.48035714318388,0.529017795746595,0.632226201700692,0.565373908423718,0.6830895816577
"PWY-7024",-8.37644893526558,-8.31676061686639,-8.44713416392196,-0.0676878054726302,5.75020189045842,-0.0102433052407539,0.494642857231839,0.573324932386395,0.670794654090369,0.615982730190279,0.726202546743549
"PWY-7031",-9.47131895947308,-9.30264595389881,-9.65072291638822,-0.453669851918259,5.81658591904293,-0.0712845127797885,0.464732143445807,0.560225556095063,0.65842794540839,0.532307537259494,0.648267883692588
"PWY-7046",-6.97483048840014,-6.98064395833965,-6.95946196903299,-0.138877505779625,4.89689413696449,-0.0222324376268287,0.487728692751715,0.648423502561039,0.74169145532541,0.64343276498881,0.754189728859106
"PWY-7084",-8.34178626812833,-6.97056693550878,-9.32860115827017,-2.45400094060202,6.16386439670968,-0.346285811451217,0.350736281166236,0.0727238548680289,0.12462041374918,0.0438007207296575,0.0901450941654196
"PWY-7090",-1.31613350390202,-1.47515216604615,-1.25214015195203,0.127724758429011,4.26252906636439,0.0235082571967617,0.477019188244698,0.650882493506434,0.744284348528741,0.819524238510187,0.898761330216429
"PWY-7094",4.22634546995862,4.01422409990988,4.32917577455412,0.412251885558345,2.25608508538833,0.156248545142811,0.423214287020361,0.288807345323198,0.43050885597733,0.270859448960012,0.418683001975638
"PWY-7097",-2.06509196588783,-3.24431349805754,-0.360356828115024,2.21072540979364,4.99805053341338,0.390806956511229,0.284375004399313,0.0139433120350848,0.0321466069189401,0.000835071253553574,0.00541806947094257
"PWY-7098",-1.91123231101953,-3.09920012677982,-0.190818126105915,2.30686742347979,5.03956373843962,0.392330011229272,0.287500004307238,0.0123406549473217,0.0302113238007598,0.000773575625635232,0.0051123266989846
"PWY-7106",-8.81188808465802,-8.45846766876397,-9.23327594917624,-0.747904806715118,5.13005682144068,-0.129941976799457,0.435073628940538,0.385442732630041,0.484315695205308,0.361987946997051,0.473593027462113
"PWY-7110",-8.60119060003313,-8.21616989990469,-9.10101046031025,-0.922604423839279,5.06095418066596,-0.154216787735561,0.415439537365922,0.3695296188428,0.463446184538565,0.338051720287884,0.442095656152405
"PWY-7111",5.7745409876575,5.9466822363208,5.55254103490987,-0.459815502072916,1.99558517676722,-0.194139061798274,0.408746097059469,0.00912377658489417,0.0269570192448202,0.159360795787788,0.276285524142508
"PWY-7159",-1.90416093020273,-2.90972062524324,-0.273445978106429,2.13659273169563,4.57392630814665,0.420149822197082,0.275892861800595,0.0306919010407723,0.0638491845832852,0.000402881530952271,0.00310108353210244
"PWY-7184",4.15644518656498,4.2471046732024,4.06099225505807,-0.240149420613596,1.3850376607087,-0.148964905501405,0.415885766719747,0.0552789195638126,0.111787145194251,0.192728605643483,0.319698659330866
"PWY-7187",3.71147143540775,4.10301483594804,3.38791375111017,-0.728323673695911,1.24794929047687,-0.549630932649907,0.265625004988697,5.66710526134895e-05,0.000600725791981855,0.000212478135983056,0.0019651508794116
"PWY-7196",3.35641128246919,3.4283661927777,3.2883860445248,-0.000434235169599617,1.22796635053996,-0.000295619784350406,0.499553571435986,0.839817173985757,0.89371349917076,0.900128653974472,0.949777011974578
"PWY-7197",4.01084960314125,4.05986583761039,3.9546606738078,-0.134050412494994,1.4016870664068,-0.0826539230113713,0.448460509565872,0.156704257359106,0.260632425038957,0.429714793985872,0.587495442353807
"PWY-7198",-7.3699748218002,-7.93923241181335,-6.38063528024279,1.11829898033308,6.54513563258076,0.146284447300883,0.424810353797714,0.273030899725742,0.377246821391634,0.266566462876398,0.387673924851897
"PWY-7199",2.9849494018753,2.87718108825381,3.05239754273183,0.0272420495625383,2.42229189405564,0.00785103063473839,0.495535714359864,0.102678326375262,0.183267831655071,0.886425892378264,0.943236895001053
"PWY-7200",3.28947048319883,3.25808381681543,3.32188471900093,0.131291901079913,1.24163259273441,0.0793169701831569,0.454017857913052,0.650086539314498,0.758541611518215,0.544496994772444,0.691911010682731
"PWY-7208",4.63719034333525,5.17690134503852,4.3486802685001,-0.860950982083304,1.97989811786543,-0.394613450966989,0.311607146503703,5.22124917544537e-05,0.00058063064593098,0.00258355989997561,0.0131217410124364
"PWY-7209",-9.48989488621255,-9.65766212147328,-9.29055679161214,0.175170770731095,5.89870412867622,0.0289157760142778,0.486607143079734,0.585282863942145,0.676180555261686,0.595547734191606,0.705695618118449
"PWY-7210",-7.25498629716207,-7.76705901000936,-6.33069365707827,1.20941751370305,6.69261727276398,0.175717035104821,0.41830357282262,0.276208640808608,0.378126175305737,0.283110963758916,0.40494694704272
"PWY-7211",4.13717918112926,4.15712698285881,4.12189634460746,-0.111060492996999,1.37892458134989,-0.0666019096804485,0.45693886729729,0.111362387129322,0.197351708891944,0.524119828552507,0.675346091869331
"PWY-7219",4.6100688261187,5.05069526502079,4.30172436858938,-0.828377145095185,1.92828391238457,-0.41246451632895,0.299866135145891,3.52425550746463e-05,0.000507001490912453,0.0016093879615612,0.00945670208449123
"PWY-722",-0.482640980641669,-1.23814833053384,0.208204468961228,0.884962111986347,4.75014512246527,0.149587188637887,0.414993308012105,0.0548969505747156,0.108713160031565,0.184622063325224,0.309093510789116
"PWY-7220",4.56017766845747,5.0418954601164,4.3129300348139,-0.791132267450444,2.02941306282802,-0.359570985514773,0.327232146115543,7.45123197229241e-05,0.000677315094218256,0.00562665624872929,0.0220061285126657
"PWY-7221",4.46743947543783,4.87702266273521,4.18272353973941,-0.700060291629941,1.88742113282017,-0.339007246354457,0.31517857498391,8.03042583200477e-05,0.00070819033406513,0.00430284458352591,0.0183496906401897
"PWY-7222",4.55828750727554,5.03868855596326,4.31301714546751,-0.782240871084359,2.01126675766923,-0.352980071239692,0.32351629071694,7.63272415498974e-05,0.000688267835044831,0.00573611323442298,0.0223969898553975
"PWY-7228",4.30346962133092,4.43553682485211,4.22658429590382,-0.136890730793727,1.34775259143737,-0.0900487576519805,0.450000000838798,0.13221894017307,0.227228745545821,0.408764880673702,0.566901747538062
"PWY-7229",4.63277336061801,5.10855169679907,4.35862330074906,-0.785654259474667,1.91339100765968,-0.3561783996866,0.311468098247511,4.3882341903187e-05,0.000553041827254201,0.00238765597472291,0.0124873099659968
"PWY-7234",4.33886701528082,4.75023013202132,4.06815572569719,-0.737819785352353,1.91992920691441,-0.362848171575188,0.312053575063643,7.93660442172144e-05,0.000703252481444561,0.00461123226951425,0.0193027125512594
"PWY-7237",3.22762293315877,2.90734035229121,3.4223630503615,0.702176754850758,2.42993168125105,0.250627881267969,0.367857145216599,0.0567021146239577,0.114541741955798,0.0425942550941385,0.0964418261909022
"PWY-7242",3.5206503063879,2.99758354106078,3.65045773261075,0.50578074654508,2.65079892829542,0.138512222724333,0.416964287132473,0.687128127836132,0.789845247047,0.177110177003335,0.300528405511158
"PWY-7254",4.11732959446735,4.35165716166133,4.03534146472622,-0.450681288147067,1.87381038186294,-0.21465010753228,0.380803573527494,0.0926306660623051,0.163315628344838,0.0678658180159721,0.138526496256956
"PWY-7255",-2.37200101428871,-2.47191767260311,-1.18933639447219,0.781350544221159,6.79087409062196,0.105488173224738,0.430611335399795,0.672459696264342,0.762540954837561,0.334139345868976,0.482895386732294
"PWY-7274",-8.76048662783812,-8.27247564817875,-9.26940726221562,-0.839500385171894,5.28412598357224,-0.141027181061216,0.429272647337685,0.368381662933225,0.466608642095453,0.316933596299677,0.427581875911575
"PWY-7287",-9.55544910751446,-9.37008029847707,-9.69889771346848,-0.523470614195581,5.52323540190536,-0.0878211530009676,0.460714286370804,0.519555328712255,0.615742612551772,0.499158182145628,0.614014985580197
"PWY-7295",-2.30665029481105,-2.8320311755448,-1.423331758235,1.24291247907602,4.81167058115369,0.225106017510697,0.360553326917796,0.346312906539983,0.466711071231305,0.0498713575176417,0.107456485171539
"PWY-7315",0.994002041118508,-0.574347104053414,2.0225708167689,2.42562827168272,3.20316235366229,0.638986970137918,0.217410721181814,1.6048020375129e-05,0.000257177013374496,9.04378346357559e-06,0.000173080741432471
"PWY-7316",-6.94087367070109,-7.07092347217031,-6.74794986822481,0.510505899560047,5.38063108772251,0.0792724674695432,0.463186078258106,0.549319654689136,0.653371248859395,0.560628909463638,0.681485789095121
"PWY-7323",3.8683689338963,3.84521055264571,3.88784418394506,0.208603675818477,2.05968712327753,0.0879851291674436,0.468987059865102,0.676338347431518,0.780571641657817,0.530534323954849,0.684340955685064
"PWY-7328",2.95149000976975,2.73378732265443,3.10927965075378,0.251917285108247,1.32585678102847,0.138203897303287,0.421686748320114,0.147828670408757,0.249057235717622,0.185541943935613,0.310626786902183
"PWY-7332",0.31263887999718,0.681429229480599,0.103699157838124,-0.648346993967682,5.34693153384065,-0.109056298520081,0.425256583151683,0.49588988293251,0.6173771826604,0.26198383427669,0.406424934658582
"PWY-7347",-4.32493739335528,-4.67835435076768,-3.79868058838831,0.788039474384816,6.0787011129879,0.133849676760254,0.447321429456146,0.491345485826237,0.603120882972329,0.434187059816465,0.578257162911944
"PWY-7352",-9.70596471174865,-9.75918032220521,-9.64193893699241,-0.152827956154524,5.40699707453705,-0.0248564399954742,0.487946428771733,0.476349236608477,0.579993103303772,0.522669233329665,0.639697563209189
"PWY-7354",-8.32032661708902,-8.43196642169874,-8.15374523577909,0.741881888998781,6.46654343387617,0.101636484716293,0.446675592148917,0.234290035932289,0.341876621261637,0.442739924011894,0.568753419515691
"PWY-7371",-1.68647116486716,-2.55336860195218,0.0580903217520756,2.70828338007618,5.00013928525427,0.515762305702751,0.20348059661218,0.00397776177677483,0.0113949015501641,3.25064544422198e-06,7.56666835368665e-05
"PWY-7373",-8.20473327017522,-8.31461407886661,-8.00753704048482,-0.0675047145417373,5.62316307423796,-0.00871701346387038,0.493529674359948,0.609549294538122,0.706221403772188,0.633206874905921,0.746602539966168
"PWY-7374",-1.72508340998906,-2.71120784162244,-0.0785841603737483,2.77566516866399,5.0476796365775,0.517103102885502,0.20982143583839,0.00256907283646397,0.00837688283663519,3.16682605410429e-06,7.354586301258e-05
"PWY-7376",2.83165756744256,2.71355736389139,2.90531408352655,0.201040078505962,2.40399612427307,0.0588999139786542,0.47276785759648,0.659178133303782,0.76347175617865,0.593672422548568,0.73614874800984
"PWY-7377",-3.03487570653572,-2.39083112186376,-6.32922412701123,-3.17350997605657,6.17396896283241,-0.490973453407413,0.291517861334048,0.00282885982156334,0.00902991091576585,0.00171780881063328,0.008864491060152
"PWY-7385",-9.70910036530409,-9.73632397763854,-9.66529860790041,-0.130632391975578,5.69843937884824,-0.0172160318248178,0.491964285847779,0.579518367709868,0.681806472205047,0.602572630976349,0.713249026000005
"PWY-7391",-5.60856337555984,-4.78955865657329,-6.5087164610762,-1.69820983954723,5.6361801242011,-0.263325680699924,0.374386436852169,0.165351352038793,0.249532377583917,0.0889281607639223,0.162074545134882
"PWY-7392",3.50663787561682,3.4517346483535,3.54666254994514,0.0699908292336047,1.51913737026525,0.0367636501108063,0.477019188244698,0.551779071664373,0.684037220610395,0.743172221039801,0.849824973247538
"PWY-7398",-7.72528259996175,-7.38481388212211,-8.08833704265193,-0.557914650940913,5.23939070550499,-0.0884574405425659,0.457142857859905,0.486242727584516,0.587652031792078,0.444336275303111,0.569512640555694
"PWY-7400",4.50797426103496,5.04450061342653,4.18760682872305,-0.892860106499348,2.03290893417322,-0.376082279235304,0.31816153850622,6.24266322036548e-05,0.000621658963519035,0.00487256621073506,0.0200465134210906
"PWY-7413",-8.52166516846199,-8.2637035300859,-8.75877436919745,-0.975085732125302,5.07653356519249,-0.161524150201889,0.428571429782444,0.3309377601543,0.430739625374388,0.357433014227634,0.471345712442704
"PWY-7415",-8.78929892013944,-8.7490373504227,-8.83412630306377,-0.171136168486522,4.9006092904935,-0.0304929913150008,0.483482143131775,0.540975299046539,0.647643642425157,0.551586749776868,0.674335647776559
"PWY-7431",2.92700732055847,1.88577140984678,3.91935773768283,2.0794765915919,2.80765706595703,0.638796555996787,0.200356991248026,0.00170092225464799,0.00521831659438695,1.60129795606281e-06,4.65980699958704e-05
"PWY-7446",-3.0504094225497,-4.66470731670406,-1.73758026520953,3.25382772580108,5.70713404391883,0.487403907375814,0.273092374219625,0.00424805326322157,0.0132090357315969,0.000537406374156611,0.00383847069583244
"PWY-7456",-7.34904617930877,-6.22299289878725,-8.03799949310672,-2.16502227198568,7.32980304684295,-0.26061555260572,0.397767858914828,0.125704945014165,0.204426339496189,0.141541376142432,0.233827060865947
"PWY-7527",-7.07446278295065,-7.06076565952319,-7.13373622398639,0.376854116581733,6.9065763558865,0.0586714550376686,0.473003124054813,0.552460535315044,0.656467330688129,0.608595935121644,0.724597757127723
"PWY-7539",4.18565479587573,4.38274326046485,4.05440539811288,-0.247012461005511,1.51599896113287,-0.140298962514532,0.422579207027967,0.0340659639710613,0.076476225232756,0.18482133175042,0.309536066115761
"PWY-7560",3.85375160940513,3.76678710023012,3.90576422923779,0.114948833373699,1.7446048245583,0.052144441971945,0.470982143340706,0.897985746603496,0.93208237387608,0.589648980105508,0.731821041297186
"PWY-7616",-0.355359723401829,-0.416951799981386,0.069218509372627,0.491436730708917,5.72583498127345,0.0688641513332341,0.458723784714601,0.783089904031055,0.851207207192991,0.557928233145412,0.704605001712481
"PWY-7644",-9.15406691920719,-9.32513834025387,-8.97997824085028,0.33128803148748,5.39833591282785,0.0493922644143828,0.474107143288333,0.596257240161277,0.691154932555503,0.61493860493685,0.723671010985214
"PWY-7663",5.19488190771938,5.61586665997396,4.80596789272288,-0.831342303326686,2.23839837608102,-0.342238141339217,0.333779565796082,0.000310794547238154,0.00196097796238316,0.00804917475955207,0.0283856329537016
"PWY-7664",4.46861382101863,4.6410245832823,4.1128436131652,-0.429606827065967,1.72944502748208,-0.203489556596325,0.395805445805645,0.0461073993543454,0.0971268245679711,0.0934064928746395,0.179611147303981
"PWY-841",4.36833411275806,4.553846928572,4.26929877355089,-0.273623020899699,1.28176448717602,-0.175461095710913,0.406696430176941,0.0207227320537144,0.0518600697070355,0.144759828039232,0.255793463726513
"PWY-922",1.57081552918963,1.8055449229987,1.19512883365848,-1.44091125036322,4.8714094607736,-0.285742231364329,0.323070061365925,0.0010484506189557,0.00477096461542461,0.00654530328880123,0.0245307546419599
"PWY0-1061",4.3487595380835,4.99518124488851,3.76842291138766,-1.52752221049851,2.28500766283135,-0.632721728532432,0.216867476795201,6.26590585436299e-07,5.63624746101486e-05,4.34039153669226e-06,9.86808999647257e-05
"PWY0-1241",3.09605030822617,3.32238661016272,2.97023231313053,-0.145950259744522,2.5047645505405,-0.0476454041882605,0.481927711143646,0.609884343231214,0.727774560700406,0.664136394622766,0.793089825612676
"PWY0-1261",3.99674442708059,3.96449280723821,4.0379182636524,0.014259924456101,0.926632576450271,0.0101772945748642,0.492190986296499,0.813790150703865,0.874508345985938,0.880804991988521,0.93720403830248
"PWY0-1277",0.786443123908037,0.243400143782172,1.50407106945377,1.19090125818305,3.28856535404444,0.292584875443687,0.341517860068933,0.00906952540358951,0.0265543824024477,0.00812307244068523,0.0285158723367375
"PWY0-1296",2.96791853536814,3.13337007650706,2.82438809839829,-0.571347965052758,2.50675273324798,-0.192134497434121,0.373660716527087,0.00725363760476503,0.0207872528976835,0.0536155999946812,0.114657858943291
"PWY0-1297",3.17397116532623,3.41350645738615,2.91610894077013,-0.6990918539018,2.3244978217807,-0.270076273934946,0.317857146345071,0.00336642410831548,0.0109392952505902,0.00403423483002791,0.0176484567468665
